Geneid	pOka_WT_1
101	6
10844	1337
118472	286
50632	0
118471	2
282969	0
1892	2072
196743	159
92170	513
503542	69
1571	22
93426	0
441581	0
147199	0
653486	0
113746	0
51272	942
60626	2351
23410	313
5719	1558
171389	0
80162	233
387733	0
10581	1293
8519	19
10410	3672
338707	444
11187	32
59307	3
338440	1
81490	749
6050	5734
3265	540
115399	35
256329	115
8045	649
57661	957
3665	143
53841	1
6343	3
1815	3
10522	1701
283232	268
64787	1317
6888	3033
347862	1381
51286	5
79751	491
101927423	10
55367	381
6181	16306
57104	2025
283229	94
977	13165
5441	2725
7106	2099
66005	1520
161	1654
4588	1
4583	0
4586	0
727897	1
54472	821
9024	95
81532	259
1850	209
387264	3
440021	3
387266	0
387267	0
439915	0
440023	0
402778	809
1509	103197
90019	5
7136	0
4046	1
7140	0
6150	881
103344718	0
3481	0
723961	0
3630	0
7054	0
430	0
29125	0
10077	0
975	4894
10078	395
29850	1
3784	6
1028	1
5003	5
5002	258
7262	221
4676	2385
833	1848
114879	126
386746	0
116534	0
7748	334
116969	1
417	1
57053	13
4928	2244
27315	373
391	650
6786	554
6240	2365
143496	0
6737	288
119774	0
390036	0
119772	0
143501	0
143502	0
390037	0
55128	151
390038	0
143503	0
81285	23
256892	0
119695	0
119694	0
119692	0
401665	0
119687	0
81282	0
79324	0
401666	0
401667	0
56547	0
119682	0
119679	0
119678	0
390054	0
23538	0
283111	0
3043	0
3045	0
3047	0
3048	0
3046	8
79339	0
79345	0
282763	0
390058	0
390059	0
390061	0
390063	0
390064	0
390066	0
50613	0
143630	3
390067	0
340980	0
117854	83
445372	1
53840	0
85363	760
10346	1251
387748	0
390072	0
390075	0
79473	0
390077	0
390078	0
390079	0
390081	0
390083	0
390084	0
338751	1
120793	0
120796	0
196335	1
255725	0
120787	0
160298	2
84067	277
1262	0
887	0
112464	0
6609	1278
322	609
3263	6
10612	228
23647	1487
26515	476
144132	190
23378	309
3611	2505
6881	1370
1200	8874
8642	4
63875	1454
338755	1
144125	0
8590	0
144124	0
341276	0
283297	0
120776	0
120775	0
7762	98
7761	39
338323	1
27288	0
143425	0
283298	1
8495	20
51700	0
341277	0
120065	0
120066	0
390093	0
26496	0
338322	0
8665	3151
7275	0
79608	0
4004	65
65975	282
9866	272
6157	19135
6764	1483
56672	390
56673	2
56676	0
56674	722
56675	86
57758	11
23258	1678
440026	413
10527	5578
7702	281
7465	756
23075	974
81846	1152
133	301
272	192
100463486	6
50862	889
10894	0
10335	6
9646	1186
1982	17951
58486	867
374378	32
283106	82
55031	1280
27122	20971
9645	537
84953	5
55742	2219
7003	3374
644943	2
406	399
84280	736
5741	0
84188	1479
10418	40
22800	2394
1315	2739
5682	2169
5140	71
120227	144
796	0
797	0
387755	1
102724957	0
55553	16
10944	2572
144100	1075
6207	8646
5286	1717
4925	1214
374383	322
3767	10
6833	0
10083	0
340990	0
4654	0
3746	0
26297	224
7166	1
113174	274
117195	1
117196	0
100528017	0
6291	0
6289	8
6288	20
11234	413
2965	920
3939	37165
3948	2
160287	1
7251	1244
55293	357
144108	576
144110	63
283284	3
84867	0
259249	0
117194	0
54503	244
8048	0
79733	26
89797	3195
120237	1
10553	0
10196	434
9152	0
4745	0
203859	92
57084	0
2188	177
2620	10
258010	365
100500938	0
338645	21
63982	0
143662	0
159963	2
387758	131
8424	12
91057	363
55366	1504
55327	285
627	1070
81930	639
196074	501
3739	0
2488	0
120534	444
744	0
100506627	15
341019	3
120526	255
196294	60
26610	501
5080	2802
5954	5842
7490	0
10480	2748
493860	14
79056	66
79832	1135
91614	215
55346	366
1479	709
10114	820
25758	2
100131378	3
966	5424
26273	431
4005	1
4076	6749
55226	943
25841	426
847	1647
2001	0
26298	5
51074	358
8050	430
960	4960
6506	1
25891	9
24147	828
54765	3149
143458	395
29099	959
79899	74
7189	365
5896	29
5897	3
119710	597
57689	1
8539	2564
55761	1550
51144	2814
221120	308
387763	0
390110	0
84680	321
2132	2217
60529	0
3732	533
90139	2
9537	10
56981	86
57586	0
8534	0
55343	446
1408	232
9479	425
143678	4
9409	257
120071	0
51317	734
90993	433
8525	533
4192	46
1132	1
55626	808
283254	61
9776	1931
392	1950
79797	261
2147	1
9793	3588
4038	59
79096	570
84364	936
29763	218
1643	715
53	586
10062	83
8567	696
4607	2
6688	0
91252	1786
5702	2435
5913	4
10658	1165
114971	825
55709	164
4722	860
399888	0
114900	0
23788	1892
79841	24
23360	1174
23279	772
5795	630
119765	0
119764	0
390113	0
256148	0
256144	0
403257	0
403253	0
283116	0
646754	0
2346	0
283092	0
283093	0
81318	0
119749	0
79097	0
81327	0
81328	0
81309	0
219428	0
219429	0
81300	0
219431	0
219432	0
390142	0
219436	0
219437	0
219438	0
26338	0
390144	0
84767	0
390148	0
10798	0
282770	0
338674	0
219447	0
120586	0
390151	0
390152	0
81168	0
219453	0
282775	0
219464	0
390154	0
390155	0
219469	0
219473	0
390157	0
219477	0
504189	0
504190	0
219417	0
219479	0
390162	0
219482	0
219484	0
219487	0
390167	0
390168	0
338675	0
219493	0
390174	0
504191	0
283189	0
390181	0
219527	0
187	0
85456	1732
6749	3399
5024	0
10394	0
5553	0
29015	6
349667	155
8501	64
26519	350
219537	4
9246	985
710	121
219539	19
10978	203
25921	1740
219541	398
51075	1969
280636	1357
643376	1
1500	3474
219956	0
219952	0
219954	0
219957	0
219958	0
219959	0
219960	0
81341	0
219965	0
441608	0
390190	0
390191	0
219968	0
9404	116
80829	1935
1270	11
10249	0
219970	0
92292	0
374393	528
63901	1036
23220	26
219972	0
390195	0
219981	0
219982	0
219983	0
390197	0
219986	0
390199	0
5007	1521
219988	1439
390201	0
6809	1455
54948	468
2694	1
6947	0
219990	1
932	0
2206	0
64231	0
51338	0
245802	0
58475	0
84689	0
64232	0
931	0
54860	0
503497	0
83661	0
728588	0
219995	0
341116	0
79080	722
11251	1
22917	3
27339	2128
79073	2240
54972	5906
51296	2
923	0
921	2
55048	364
643834	0
643847	0
5222	0
220001	12
1642	6004
26007	718
220002	580
51524	355
51259	155
79869	1525
54949	591
220004	7
390205	0
9066	14
747	314
745	4445
746	630
2237	1488
3992	5061
9415	10267
3995	2506
5866	40
7439	14
2495	63522
3619	748
10648	0
4246	0
10647	0
4250	0
404552	0
80150	148
7356	2
79026	21438
1937	30377
64852	360
9219	1462
256364	740
6094	195
26229	1115
23193	10828
80789	463
79081	60
102288414	6
751071	75
790955	308
51035	1804
221091	47
26580	884
2785	18
221092	2969
283237	368
79842	37
5436	712
10629	228
374395	975
79064	275
10482	1342
6811	678
54663	708
6520	2537
1128	0
9356	0
9376	0
283238	0
387601	0
387775	0
114571	0
117245	0
85329	0
5920	61
54979	1
11145	919
25923	938
10313	3499
65998	336
144097	536
2011	604
283248	4
79829	546
1351	2862
55611	1357
28992	383
23769	12
10963	3409
83706	15
83707	381
84304	385
3338	485
7423	1104
2286	860
26472	3091
5331	990
572	783
56834	485
50801	2
25858	6
2101	507
51504	1852
25824	4646
283234	63
8986	691
55867	0
116085	0
9379	0
10235	0
5837	16
7536	2117
5871	249
4221	912
55561	66
10938	1754
23130	1101
5526	340
170589	0
283129	2
116071	13
402	1860
29907	244
29901	299
10004	0
113130	805
7542	476
100130348	1
738	1089
7108	1078
741	160
2197	4423
740	1304
84447	689
387778	0
823	2108
440044	3
23649	607
10435	333
5977	716
220359	17
283130	63
83786	326
57410	1486
4054	7744
10534	352
23625	1124
254102	935
10089	0
4296	1048
399909	1164
6494	174
5970	1432
10524	388
84153	583
91056	505
5017	1
254122	2
1072	13600
80198	488
30008	2887
1521	5
9158	1580
11007	1163
8061	925
83638	1014
10589	1140
254187	0
9092	801
84285	560
8815	2112
1474	3
117144	169
89792	28
10992	4023
55690	1255
64837	644
81876	2729
254263	14
10897	1024
256472	396
57124	0
9610	304
25855	596
11041	1156
3177	62
266743	0
65003	828
246330	201
10072	704
582	909
254359	280
89	5
8722	2646
55231	5
9973	315
10432	692
100526737	0
5936	817
83759	229
6712	13
79703	144
9986	268
5091	78
78999	701
254439	0
91683	0
29984	434
22992	1132
156	600
338692	345
54961	655
57804	963
23529	444
5883	111
5499	1798
374403	7
57571	281
6199	441
5790	3
57175	1127
390212	0
57010	0
80194	393
9049	626
9600	1087
10263	635
51475	0
2950	10933
4723	1652
254552	55
347853	0
91703	0
222	0
81622	448
221	2592
4728	1527
10312	333
1119	597
51111	444
53838	562
4041	675
55291	1841
51083	0
9633	82
1374	673
219927	394
3508	253
116512	0
116535	4
219931	221
26579	9
102724265	0
595	9782
220064	211
9965	0
2249	0
2248	0
55107	0
8772	707
8500	1320
2017	4803
22941	69
1717	3104
55191	1000
440050	0
57830	1
3846	0
387273	1
440051	0
55199	114
100131539	3
245911	0
100129216	5
55298	559
10068	81
4926	5396
220074	112
55004	1738
25906	209
2352	337
2348	10
2350	0
3636	3322
401	0
81570	161
5138	3
116985	1348
10809	296
89849	182
9873	355
5029	78
5031	18
9828	150
84957	293
23201	1341
58473	1192
5870	2029
51642	381
51287	845
80227	334
374407	8
7351	1209
7352	26
26005	810
51400	2914
283208	29
283209	150
10008	0
387787	13
100287896	63
10714	560
25884	0
6206	130
254225	515
143570	119
9789	1208
10825	100
341152	0
11309	0
100507050	0
408	613
6188	17603
283212	2
81544	427
871	3145
4135	5
80168	0
84649	12
7405	276
7481	0
5612	590
100506127	105
56946	518
2615	0
25987	2125
55331	438
192134	0
726	1434
4975	2
4647	2629
220032	7
5058	1144
282679	129
1207	1669
51773	680
28971	140
92105	393
65987	0
100532726	0
7069	0
4718	544
79053	890
283219	278
57558	230
9846	743
79731	245
26011	652
6234	625
220382	13
5547	2341
220042	201
27314	586
51585	835
338699	163
60492	1058
1740	4
55863	550
84233	306
58487	994
220388	1
54843	450
220047	0
8301	4008
8726	242
51501	492
60494	11
10873	1673
11098	22598
8322	919
65084	343
23682	199
1075	1263
2915	0
7299	89
50507	197
219595	0
390231	0
57093	0
642446	0
729384	0
399939	0
120146	0
642612	0
642623	0
10003	8
26973	708
120114	954
4544	2
120103	347
159989	0
56935	87
85459	654
79101	563
28970	521
9440	506
387804	1
341208	3
24145	348
390243	1
10888	5
4361	418
54851	186
643037	1
2526	80
143689	5
154810	1799
51503	950
55693	36
390245	0
10929	448
23052	578
143686	2
143684	315
9702	733
8898	947
84441	444
79780	619
8690	366
53942	1
143872	94
83935	37
5241	1
7225	0
253935	0
57562	103
85016	38
10413	1292
330	62
329	830
114908	4864
4316	5
9313	0
64066	0
4317	0
4319	0
4312	5
4314	1
4321	0
4322	0
84259	518
79659	1107
80310	110
414301	0
100506742	1
837	26
838	0
834	89
114769	4
440068	0
59082	0
2893	5
84437	593
143879	134
60496	738
2977	465
143884	170
91801	151
55531	1
6588	1
54733	943
54734	0
8065	647
38	1545
4863	476
472	806
160140	8
143888	1125
23086	71
1662	463
399947	1
85463	329
5962	2337
2230	286
57569	79
341032	0
399948	2
120376	14
5450	0
54766	0
399949	2
143903	1395
23235	988
5519	651
79796	606
91893	15
64776	334
1410	20079
3316	146
91894	1
85458	801
1737	1112
120379	34
55216	676
26521	512
6392	1516
3606	2479
56158	1
83875	109
5805	256
349633	0
4684	1
54970	181
255239	1
1813	0
80975	12
9183	487
644672	0
57646	537
9177	0
3359	0
7704	0
4837	13
54494	123
10179	728
25996	1260
120400	0
54827	0
120406	0
23705	740
84811	328
8882	559
116519	0
337	0
345	0
335	1
23387	360
5049	1075
51092	500
6876	402
9159	738
257160	416
23621	1814
22897	575
57453	0
486	0
100533181	0
53826	0
84000	0
3587	0
56649	0
6330	0
6327	0
120425	0
196264	0
10205	0
916	13
915	0
917	2
9354	1180
10632	1784
4297	2024
143941	20
84866	490
56912	428
372	2863
23187	3016
11181	6
1656	1264
643	0
283149	2254
7379	2
283150	2
338657	506
51399	939
2542	695
10525	4028
55823	1083
3145	466
3014	2334
1798	735
9854	335
25988	366
64137	7
79671	429
79849	0
283152	18
867	635
4162	1419
79102	1452
83552	0
114902	0
9099	127
7070	11
5818	84
23650	29
220323	891
25833	1
219902	510
23365	4042
2900	4
219899	346
7007	8
6309	1290
6653	1061
414899	0
84959	468
56253	1
79864	202
390259	0
3312	30452
79827	132
57476	141
55800	2
7753	189
390260	0
390261	0
338661	0
338662	0
219875	0
219874	0
219873	0
390264	0
219870	0
219869	0
390265	0
4013	57
26492	0
26494	0
219865	0
283159	0
283160	0
26595	0
390271	0
283162	0
26493	0
219858	0
390275	0
116337	0
84897	720
54414	1036
53340	143
4900	107
23584	5
90952	10
79684	207
64221	138
54538	140
220296	0
641654	0
80071	111
219855	17
219854	246
63876	0
9638	2
403312	0
9538	2330
3703	4053
1111	506
56	1
160065	0
399967	1
100169851	0
399968	0
219844	270
83480	175
29118	1
50937	360
84881	512
79607	308
6734	2820
55572	464
114609	96
28960	1092
6484	2392
84623	10
2113	1362
2313	0
3758	0
3762	0
219833	101
63970	3
9743	386
8538	0
120224	4
4798	610
56980	234
334	25379
6768	2
29068	683
11095	0
170689	154
283171	4
399979	1610
50863	11
4978	0
219938	0
22997	128
83700	1117
23310	1241
112936	1007
29087	458
27034	342
112937	1
89944	601
27087	169
440073	1
6539	4
6540	9
5927	931
84318	281
283358	0
4815	3
65125	3405
5893	181
23085	1175
144699	146
81029	6
79602	1532
93589	1
654429	1
196513	369
775	0
2288	2052
55846	211
83714	20
2305	1754
83695	757
7289	744
7004	248
10867	1548
6232	333
56341	0
84766	0
57097	85
894	1
57103	514
8074	0
2251	0
57102	470
10635	399
8798	327
10566	4
4704	903
26290	1
3742	0
3736	0
3741	0
4908	0
57101	2
7450	12
928	2082
55200	9
7132	2002
6337	117
4055	1684
939	102
55080	131
6843	132
51258	1561
9918	3096
2597	141306
25900	373
4839	789
1108	5986
57121	3
84519	18
51147	585
171017	716
196500	293
50813	1410
8079	4490
5763	4025
3902	4
920	17
27239	59
10536	2331
2784	68
83461	643
8078	2018
7167	21814
84727	116
10233	213
2026	4743
1822	1889
113246	1172
5777	147
11331	4362
10436	392
10162	465
716	915
715	2067
51279	765
83758	22
9746	952
5830	480
341392	0
283316	4
9332	0
339	0
9573	0
359787	0
170482	0
360030	0
79923	0
144195	0
6515	107
55810	439
719	11
25977	456
50856	6
440077	1
55138	11
93978	0
338339	0
26253	0
57379	0
8076	0
57494	85
144568	0
4074	2382
10219	0
2	0
5858	0
3820	2
29121	50
160365	0
969	0
51348	0
9976	0
100431172	0
387836	0
160364	0
51266	0
387837	0
283420	0
51267	0
64581	0
4973	0
120939	0
23710	590
3824	0
22914	0
100528032	0
8302	0
3823	0
3822	1
3821	0
55110	197
55359	0
8531	1395
50837	0
50836	0
50835	0
50839	1
11272	21
5554	6
50838	0
5555	3
106707243	10
50840	13
259296	0
259295	12
259294	2
259290	2
259292	0
259289	1
259291	0
259293	0
100129361	458
353164	0
5544	1
5545	0
5542	0
653247	0
2120	90
79370	0
4040	876
54682	418
118426	73
80824	734
1389	1320
2842	21
1027	1096
81575	164
51202	1514
9052	2102
55507	3
50865	706
57613	200
83445	5
2012	1996
2904	0
55729	840
79887	1
2984	0
121504	5
55766	93
51729	1291
144608	36
440087	0
420	0
4256	0
121506	0
397	0
5149	0
85004	0
5800	1
2059	1428
11171	2156
51071	469
729025	1
4257	4155
55885	7
79785	1
5288	0
89869	0
93661	0
54477	578
121536	558
5139	34
53919	3
28234	9
338821	0
10599	0
6579	19
3375	0
79912	549
5965	570
51026	404
80763	12
2998	3
3945	9059
3764	0
10060	10
55907	429
6489	0
9847	693
55500	1219
6660	29
586	1887
196415	0
4033	1
55259	14
144363	222
3845	682
160492	0
11228	3184
79365	875
8082	224
3709	485
55726	584
26127	464
51768	2060
9412	600
728858	0
23012	701
56938	426
341346	1
8496	323
387849	3
60488	1133
100287284	3
57542	490
5744	80
55297	449
55711	162
51290	1140
341350	2
83857	1760
10526	1115
65981	567
441631	1
1663	547
58516	711
160518	423
254013	9
196394	156
440093	6
55196	263
636	165
121512	203
10059	1304
51067	456
5318	497
341359	2
84920	72
144245	159
144402	244
55605	497
225	1
283461	0
114134	200
120892	166
283463	10
1272	305
29951	1
283464	610
10138	261
85437	1221
51535	1174
144165	180
80070	2
83448	142
51135	209
5756	2238
84216	170
4753	37
440097	0
196527	2972
196528	670
9169	1963
81539	2372
54407	26
55089	2
347902	299
91523	65
79657	593
8909	0
10411	41
55652	756
51564	1790
7421	71
79022	2400
1280	0
29843	331
5213	1630
140461	366
387856	0
121275	0
341567	0
121274	76
23519	0
121273	0
341568	0
3906	0
54934	369
904	590
112	1033
784	686
9416	1542
27289	5
85478	22
51303	199
377	3042
7480	9
7471	0
23109	8
5571	1422
8085	1220
121268	23
50846	1
55716	218
10376	25296
7846	6818
84790	8146
5630	6
10024	515
338761	36
79962	396
65244	905
23416	30
10445	801
84070	11
25766	128
91010	351
7009	15659
57701	592
144233	153
23017	0
359	1
362	4
363	0
29127	1654
41	663
6602	1302
2819	15
84987	495
91012	866
51474	744
121006	0
113251	993
57609	1069
466	397
283471	1
25840	142
613227	0
4891	924
25875	822
81566	395
7024	418
5463	46
9802	3149
57228	67
51411	0
1990	0
11226	23
9498	331
6334	396
401720	0
341405	0
94	2
91	337
160622	2
3164	147
60673	484
144501	12444
283403	63
3855	600
3892	96
3887	12
3889	0
3891	0
3890	0
3888	0
9119	0
3854	0
286887	0
3853	0
3852	0
112802	0
121391	0
140807	0
319101	0
3849	0
3848	0
374454	0
51350	0
3850	0
3851	0
338785	0
196374	0
3856	13147
3875	6980
1975	11878
23371	223
84926	590
3489	832
8435	0
51380	123
283337	520
3695	6
5916	513
84975	585
9700	498
5204	3090
60314	765
8086	847
121340	0
6667	1469
269	2
54458	1158
5094	7065
7786	438
6895	335
8620	12
11016	489
517	5226
57658	1385
3229	0
3228	0
3227	0
3226	0
3225	0
3224	0
3223	0
3221	0
3222	0
23583	337
23468	1813
3178	14222
4778	4
22818	2890
53831	1
25946	348
3678	5442
121355	0
3071	3
5153	0
5502	0
90070	0
117159	0
118430	0
9840	0
58158	0
441639	0
121364	0
254783	0
283365	0
390321	0
254786	0
390323	0
403282	0
1911	43
390326	0
341416	0
390327	0
403284	0
341418	0
121129	0
121130	0
196410	151
3679	1620
2647	528
5959	141
967	13738
10220	506
84324	936
29095	468
85406	668
4327	147
84305	535
1606	719
6490	75
1017	859
5869	2890
6821	238
64375	133
6231	7134
2065	11
5036	4715
6171	8411
84872	165
23344	3092
140465	1293
4637	14448
6601	2139
10193	631
79035	719
283375	2
283373	1817
93058	237
1431	3477
10330	1802
9924	539
51561	4
6773	839
319	1
8914	853
4284	0
283377	265
27165	98
5939	431
11176	2429
506	11838
10728	4720
4666	10654
5557	233
8630	13
121214	0
8608	1
11318	0
9880	173
6866	4
4640	6
23306	713
4665	338
6778	2372
4035	19611
11247	21
6472	2811
56901	2
246329	8
22864	718
3626	1
83729	4
2735	27
64333	2
4141	1307
1649	340
114785	661
10540	2561
3798	7
79837	532
196403	646
115557	395
65012	45
2583	72
10956	5270
116986	213
6302	405
1019	2573
92979	382
1594	17
4234	176
25895	169
10102	620
10677	55
10106	2159
91419	216
121227	258
9194	231
338811	4
9958	697
23041	791
57460	271
552	0
283417	75
10329	321
57522	306
144577	51
115749	0
11260	2371
29110	654
283349	819
2799	9164
23329	44
11197	0
23592	415
253827	697
8091	393
100129940	1
84298	576
51643	672
11213	2
92797	16
23426	121
55832	2358
8445	823
3458	0
55801	0
50616	0
56890	184
5908	1909
57122	751
55508	221
4193	1292
1368	12
11052	1662
4069	0
8089	538
10818	617
10576	3820
376132	0
144453	82
117177	544
196446	17
4848	1113
27345	80
5787	1320
5801	62
7103	1
8549	13
196441	998
83591	97
55266	474
23011	778
64786	708
121278	0
29953	10
552889	1192
3747	0
84698	88
256710	7
144321	3
11010	252
11103	471
22822	1773
4673	16915
79738	507
114882	1246
23390	446
1466	309
144455	667
89795	47
6857	397
5074	483
4659	1301
283310	0
374462	4
4618	0
4617	0
8825	14
79611	168
8499	18
29080	396
84190	85
160335	216
55117	1158
144448	9
84125	63
8092	0
9182	39
4922	0
25834	0
160419	0
91298	403
80184	533
160418	497
4254	131
1848	496
282809	278
100528030	0
8693	6
490	1002
196477	0
1833	18
11081	0
4060	2
1634	0
694	1796
574016	0
574028	0
338809	0
440107	4
8411	1405
11163	1862
7334	1643
28977	797
8835	42
8738	145
10154	66
51134	104
57458	162
55967	794
7181	617
55785	148
55591	1091
10988	1843
84101	75
59277	688
6636	657
120935	0
144193	9
3034	10
4048	2538
2004	1483
5128	446
144535	28
121441	582
7112	2291
5250	8012
121457	1374
317	457
56899	14
196472	0
23074	474
64431	285
120863	20
55681	874
246213	6
9971	1
283431	557
121601	8
160728	0
27340	734
400	1406
121599	0
4604	0
56994	706
50511	14
79158	1682
55332	2686
51019	754
79023	415
55010	266
5367	2
3479	17
5053	0
429	0
374470	0
55576	34
51559	715
7184	23944
728568	146
6996	488
83468	7
29915	266
4801	611
7296	15923
493861	18
50515	550
84102	375
121053	162
160428	12
23325	1137
55198	1016
387882	1843
9891	385
10970	3897
255394	99
55703	233
5992	0
55188	307
90488	1513
80298	135
1407	790
121551	368
11137	1018
11108	746
121549	0
9671	0
1240	17
11153	150
9733	841
23479	1482
338773	4
6404	35
23603	6231
54434	2032
1610	0
55530	1
84749	374
121642	244
7374	761
32	177
121643	0
283446	4
83892	1086
89910	771
326625	729
4598	598
84915	6
59341	0
51228	807
84260	349
9815	1096
88455	2029
400073	90
28981	534
488	3908
51434	975
10094	3163
51184	309
29902	431
51699	1128
144715	3
160760	354
79600	1364
84329	6
5501	3344
160762	0
4633	0
23316	0
144717	154
10019	380
6311	892
8315	454
80724	793
217	1154
8550	633
89894	49
10961	2472
80018	743
10906	422
283450	959
6128	16387
5781	3497
22895	0
4938	44
4940	616
4939	5
1840	0
8437	0
387885	1
79039	1496
84934	693
115811	102
53373	2646
80024	242
196463	1159
10993	0
113675	144
64211	0
9904	621
6910	0
6926	9
23389	749
