Geneid	pOka_WT_3
118472	270
50632	1
118471	4
282969	0
1892	2109
196743	142
92170	508
503542	60
1571	11
93426	0
441581	0
147199	0
653486	0
113746	0
51272	996
60626	2300
23410	318
5719	1645
171389	1
80162	207
387733	1
10581	1395
8519	11
10410	3733
338707	440
11187	32
59307	4
338440	3
81490	731
6050	6304
3265	569
115399	19
256329	120
8045	755
57661	1049
3665	152
53841	2
6343	0
1815	6
10522	1782
283232	262
64787	1396
6888	3214
347862	1382
51286	6
79751	496
101927423	21
55367	345
6181	17768
57104	2124
283229	112
977	14099
5441	3039
7106	2198
66005	1635
161	1685
4588	3
4583	3
4586	0
727897	0
54472	824
9024	107
81532	284
1850	209
387264	1
440021	6
387266	0
387267	0
439915	0
440023	0
402778	802
1509	106318
90019	1
7136	0
4046	1
7140	0
6150	955
103344718	2
3481	0
723961	0
3630	0
7054	0
430	0
29125	0
10077	0
975	4953
10078	417
29850	0
3784	7
1028	1
5003	0
5002	287
7262	226
4676	2337
833	1745
114879	115
386746	0
116534	0
7748	337
116969	1
417	0
57053	16
4928	2276
27315	359
391	700
6786	548
6240	2508
143496	0
6737	288
119774	0
390036	0
119772	0
143501	0
143502	0
390037	0
55128	147
390038	0
143503	0
81285	22
256892	0
119695	0
119694	0
119692	0
401665	0
119687	0
81282	0
79324	0
401666	0
401667	0
56547	0
119682	0
119679	0
119678	0
390054	0
23538	0
283111	0
3043	0
3045	0
3047	0
3048	0
3046	9
79339	1
79345	0
282763	0
390058	0
390059	0
390061	0
390063	0
390064	0
390066	0
50613	0
143630	10
390067	0
340980	0
117854	90
445372	0
53840	1
85363	741
10346	1238
387748	0
390072	0
390075	0
79473	0
390077	0
390078	0
390079	0
390081	0
390083	0
390084	0
338751	0
120793	0
120796	0
196335	0
255725	0
120787	0
160298	0
84067	297
1262	1
887	0
112464	0
6609	1242
322	680
3263	6
10612	214
23647	1579
26515	523
144132	179
23378	286
3611	2483
6881	1564
1200	8897
8642	3
63875	1494
338755	0
144125	0
8590	0
144124	0
341276	0
283297	0
120776	0
120775	0
7762	80
7761	36
338323	2
27288	0
143425	0
283298	1
8495	18
51700	0
341277	0
120065	0
120066	0
390093	0
26496	0
338322	0
8665	3341
7275	0
79608	2
4004	55
65975	307
9866	209
6157	19115
6764	1490
56672	386
56673	1
56676	0
56674	693
56675	71
57758	6
23258	1694
440026	380
10527	5311
7702	286
7465	727
23075	841
81846	1066
133	297
272	187
100463486	7
50862	811
10894	0
10335	2
9646	1123
1982	17556
58486	850
374378	38
283106	87
55031	1141
27122	20372
9645	585
84953	3
55742	2199
7003	3253
644943	0
406	415
84280	702
5741	0
84188	1415
10418	40
22800	2303
1315	2630
5682	2087
5140	64
120227	167
796	0
797	0
387755	0
102724957	0
55553	7
10944	2454
144100	1084
6207	8696
5286	1613
4925	1118
374383	297
3767	7
6833	0
10083	0
340990	0
4654	0
3746	0
26297	235
7166	1
113174	293
117195	1
117196	0
100528017	0
6291	1
6289	8
6288	36
11234	345
2965	880
3939	35476
3948	1
160287	3
7251	1191
55293	313
144108	584
144110	57
283284	3
84867	0
259249	0
117194	0
54503	256
8048	0
79733	26
89797	3165
120237	0
10553	0
10196	437
9152	0
4745	0
203859	90
57084	0
2188	159
2620	9
258010	343
100500938	0
338645	27
63982	0
143662	0
159963	2
387758	118
8424	16
91057	393
55366	1354
55327	323
627	974
81930	545
196074	425
3739	0
2488	0
120534	387
744	0
100506627	7
341019	4
120526	267
196294	51
26610	447
5080	2732
5954	5686
7490	0
10480	2553
493860	6
79056	64
79832	1082
91614	188
55346	332
1479	696
10114	742
25758	1
100131378	3
966	5184
26273	345
4005	0
4076	6740
55226	985
25841	398
847	1661
2001	0
26298	0
51074	351
8050	389
960	5143
6506	0
25891	11
24147	859
54765	3153
143458	377
29099	1047
79899	70
7189	381
5896	20
5897	1
119710	543
57689	0
8539	2418
55761	1588
51144	2699
221120	303
387763	1
390110	0
84680	318
2132	2296
60529	0
3732	535
90139	0
9537	10
56981	92
57586	0
8534	0
55343	516
1408	221
9479	457
143678	8
9409	299
120071	0
51317	640
90993	506
8525	549
4192	71
1132	2
55626	763
283254	56
9776	2008
392	2120
79797	246
2147	0
9793	3475
4038	56
79096	548
84364	916
29763	250
1643	780
53	620
10062	85
8567	659
4607	0
6688	1
91252	1913
5702	2617
5913	5
10658	1223
114971	972
55709	176
4722	895
399888	1
114900	0
23788	1823
79841	26
23360	1243
23279	758
5795	619
119765	0
119764	0
390113	0
256148	0
256144	0
403257	0
403253	0
283116	0
646754	0
2346	0
283092	0
283093	0
81318	0
119749	0
79097	0
81327	0
81328	0
81309	0
219428	0
219429	0
81300	0
219431	0
219432	0
390142	0
219436	0
219437	0
219438	0
26338	0
390144	0
84767	0
390148	0
10798	0
282770	0
338674	0
219447	0
120586	0
390151	0
390152	0
81168	0
219453	0
282775	0
219464	0
390154	0
390155	0
219469	0
219473	0
390157	0
219477	0
504189	0
504190	0
219417	0
219479	0
390162	0
219482	0
219484	0
219487	0
390167	0
390168	0
338675	0
219493	0
390174	0
504191	0
283189	0
390181	0
219527	0
187	0
85456	1974
6749	3471
5024	0
10394	0
5553	0
29015	16
349667	159
8501	66
26519	374
219537	0
9246	900
710	158
219539	17
10978	213
25921	1616
219541	357
51075	1946
280636	1444
643376	2
1500	3297
219956	0
219952	0
219954	0
219957	0
219958	0
219959	0
219960	0
81341	0
219965	0
441608	0
390190	0
390191	0
219968	0
9404	115
80829	1908
1270	13
10249	1
219970	0
92292	2
374393	444
63901	920
23220	21
219972	0
390195	0
219981	0
219982	0
219983	0
390197	0
219986	0
390199	0
5007	1383
219988	1453
390201	0
6809	1505
54948	491
2694	1
6947	0
219990	0
932	1
2206	0
64231	0
51338	0
245802	0
58475	0
84689	0
64232	0
931	0
54860	0
503497	0
83661	0
728588	0
219995	0
341116	0
79080	755
11251	0
22917	0
27339	2190
79073	2218
54972	6174
51296	1
923	0
921	1
55048	342
643834	0
643847	0
5222	1
220001	26
1642	5858
26007	674
220002	650
51524	392
51259	137
79869	1440
54949	585
220004	17
390205	0
9066	11
747	315
745	4615
746	619
2237	1599
3992	4994
9415	10674
3995	2810
5866	48
7439	17
2495	65701
3619	795
10648	1
4246	0
10647	1
4250	0
404552	0
80150	141
7356	0
79026	20092
1937	30637
64852	356
9219	1483
256364	764
6094	211
26229	1190
23193	10778
80789	468
79081	44
102288414	10
751071	81
790955	331
51035	1811
221091	58
26580	850
2785	11
221092	2959
283237	335
79842	30
5436	745
10629	249
374395	992
79064	273
10482	1255
6811	737
54663	762
6520	2527
1128	0
9356	0
9376	0
283238	0
387601	0
387775	0
114571	0
117245	0
85329	0
5920	61
54979	0
11145	968
25923	1034
10313	3345
65998	353
144097	542
2011	630
283248	3
79829	550
1351	3136
55611	1517
28992	410
23769	10
10963	3318
83706	6
83707	408
84304	407
3338	487
7423	1183
2286	903
26472	3567
5331	950
572	816
56834	549
50801	2
25858	0
2101	484
51504	1983
25824	4746
283234	58
8986	733
55867	0
116085	1
9379	0
10235	1
5837	6
7536	2288
5871	260
4221	922
55561	58
10938	1918
23130	1175
5526	316
170589	1
283129	1
116071	5
402	1937
29907	299
29901	347
10004	0
113130	868
7542	526
100130348	1
738	1132
7108	1123
741	202
2197	4465
740	1318
84447	677
387778	0
823	2253
440044	0
23649	564
10435	356
5977	753
220359	11
283130	64
83786	335
57410	1542
4054	7691
10534	364
23625	1201
254102	958
10089	2
4296	1051
399909	1199
6494	187
5970	1550
10524	412
84153	593
91056	522
5017	0
254122	6
1072	15120
80198	451
30008	3087
1521	1
9158	1698
11007	1282
8061	1025
83638	1126
10589	1214
254187	1
9092	880
84285	491
8815	2140
1474	2
117144	164
89792	33
10992	4113
55690	1384
64837	636
81876	3051
254263	5
10897	1103
256472	409
57124	0
9610	359
25855	590
11041	1208
3177	84
266743	0
65003	849
246330	180
10072	739
582	924
254359	294
89	4
8722	2735
55231	9
9973	289
10432	793
100526737	1
5936	740
83759	209
6712	20
79703	182
9986	266
5091	92
78999	762
254439	0
91683	0
29984	456
22992	1143
156	615
338692	354
54961	698
57804	960
23529	418
5883	103
5499	1890
374403	9
57571	243
6199	500
5790	4
57175	1157
390212	0
57010	0
80194	400
9049	630
9600	1090
10263	689
51475	0
2950	11713
4723	1661
254552	58
347853	0
91703	0
222	0
81622	473
221	2738
4728	1656
10312	309
1119	536
51111	374
53838	586
4041	686
55291	1753
51083	0
9633	100
1374	736
219927	431
3508	248
116512	0
116535	7
219931	182
26579	4
102724265	0
595	10318
220064	210
9965	0
2249	0
2248	0
55107	0
8772	704
8500	1237
2017	4953
22941	73
1717	3052
55191	1016
440050	0
57830	1
3846	0
387273	1
440051	0
55199	146
100131539	5
245911	0
100129216	2
55298	604
10068	65
4926	5243
220074	112
55004	1988
25906	217
2352	400
2348	14
2350	0
3636	3278
401	0
81570	188
5138	0
116985	1283
10809	272
89849	177
9873	378
5029	86
5031	13
9828	150
84957	305
23201	1143
58473	1157
5870	1912
51642	379
51287	960
80227	320
374407	3
7351	1372
7352	21
26005	820
51400	3097
283208	30
283209	117
10008	0
387787	20
100287896	82
10714	476
25884	0
6206	153
254225	530
143570	100
9789	1197
10825	96
341152	0
11309	1
100507050	0
408	570
6188	18326
283212	0
81544	425
871	3263
4135	3
80168	0
84649	20
7405	260
7481	0
5612	627
100506127	104
56946	476
2615	1
25987	2161
55331	437
192134	0
726	1480
4975	1
4647	2446
220032	5
5058	1189
282679	102
1207	1643
51773	603
28971	146
92105	429
65987	1
100532726	0
7069	0
4718	604
79053	892
283219	253
57558	207
9846	722
79731	234
26011	586
6234	700
220382	17
5547	2134
220042	204
27314	613
51585	795
338699	158
60492	1026
1740	7
55863	570
84233	339
58487	1039
220388	2
54843	472
220047	0
8301	3884
8726	249
51501	499
60494	3
10873	1630
11098	22289
8322	916
65084	341
23682	201
1075	1288
2915	0
7299	69
50507	213
219595	0
390231	0
57093	0
642446	0
729384	0
399939	0
120146	0
642612	0
642623	1
10003	6
26973	684
120114	949
4544	0
120103	369
159989	1
56935	80
85459	578
79101	553
28970	466
9440	544
387804	1
341208	1
24145	312
390243	1
10888	2
4361	412
54851	190
643037	0
2526	94
143689	4
154810	1707
51503	880
55693	30
390245	0
10929	444
23052	534
143686	4
143684	311
9702	746
8898	985
84441	441
79780	543
8690	316
53942	5
143872	97
83935	38
5241	2
7225	0
253935	0
57562	105
85016	38
10413	1236
330	60
329	812
114908	4627
4316	5
9313	1
64066	0
4317	0
4319	0
4312	2
4314	1
4321	0
4322	0
84259	564
79659	953
80310	112
414301	0
100506742	0
837	35
838	0
834	62
114769	2
440068	0
59082	0
2893	2
84437	585
143879	107
60496	750
2977	375
143884	199
91801	128
55531	1
6588	0
54733	868
54734	0
8065	621
38	1511
4863	445
472	802
160140	2
143888	1220
23086	61
1662	455
399947	0
85463	282
5962	2113
2230	288
57569	85
341032	0
399948	3
120376	10
5450	0
54766	1
399949	0
143903	1455
23235	1058
5519	576
79796	546
91893	20
64776	374
1410	23095
3316	140
91894	2
85458	762
1737	1084
120379	47
55216	601
26521	585
6392	1411
3606	2636
56158	1
83875	97
5805	201
349633	0
4684	1
54970	219
255239	0
1813	0
80975	19
9183	512
644672	0
57646	472
9177	0
3359	0
7704	0
4837	13
54494	131
10179	664
25996	1286
120400	1
54827	0
120406	0
23705	680
84811	338
8882	581
116519	0
337	0
345	0
335	1
23387	326
5049	1034
51092	478
6876	481
9159	688
257160	355
23621	1728
22897	559
57453	0
486	0
100533181	0
53826	0
84000	0
3587	0
56649	0
6330	0
6327	0
120425	0
196264	0
10205	0
916	11
915	1
917	0
9354	1132
10632	2025
4297	1909
143941	10
84866	452
56912	412
372	2869
23187	3173
11181	6
1656	1235
643	0
283149	2499
7379	1
283150	1
338657	584
51399	980
2542	700
10525	4067
55823	1044
3145	466
3014	2578
1798	745
9854	303
25988	343
64137	5
79671	372
79849	1
283152	10
867	610
4162	1517
79102	1477
83552	0
114902	0
9099	120
7070	9
5818	87
23650	24
220323	923
25833	1
219902	450
23365	3850
2900	4
219899	352
7007	6
6309	1194
6653	934
414899	0
84959	507
56253	1
79864	181
390259	0
3312	30211
79827	129
57476	157
55800	1
7753	160
390260	0
390261	0
338661	0
338662	0
219875	0
219874	0
219873	0
390264	0
219870	0
219869	0
390265	0
4013	63
26492	0
26494	0
219865	0
283159	0
283160	0
26595	0
390271	0
283162	0
26493	0
219858	0
390275	0
116337	0
84897	677
54414	957
53340	153
4900	101
23584	3
90952	12
79684	183
64221	158
54538	144
220296	0
641654	0
80071	120
219855	32
219854	228
63876	0
9638	1
403312	0
9538	2454
3703	3975
1111	449
56	3
160065	0
399967	0
100169851	0
399968	0
219844	291
83480	144
29118	1
50937	307
84881	460
79607	326
6734	2961
55572	512
114609	98
28960	1103
6484	2469
84623	14
2113	1339
2313	0
3758	0
3762	0
219833	117
63970	2
9743	384
8538	0
120224	4
4798	562
56980	214
334	24090
6768	3
29068	669
11095	2
170689	156
283171	5
399979	1652
50863	11
4978	0
219938	0
22997	123
83700	1181
23310	1217
112936	1023
29087	519
27034	365
112937	0
89944	561
27087	156
440073	2
6539	4
6540	6
5927	884
84318	262
283358	0
4815	4
65125	3373
5893	173
23085	1310
144699	170
81029	9
79602	1440
93589	0
654429	0
196513	370
775	1
2288	2003
55846	176
83714	26
2305	1861
83695	810
7289	747
7004	251
10867	1629
6232	519
56341	0
84766	1
57097	66
894	0
57103	504
8074	0
2251	0
57102	380
10635	388
8798	337
10566	5
4704	864
26290	0
3742	0
3736	0
3741	0
4908	0
57101	0
7450	7
928	1927
55200	11
7132	2166
6337	108
4055	1800
939	88
55080	125
6843	133
51258	1601
9918	3096
2597	144141
25900	397
4839	818
1108	5684
57121	0
84519	18
51147	572
171017	710
196500	303
50813	1354
8079	4614
5763	4282
3902	2
920	13
27239	54
10536	2376
2784	66
83461	712
8078	2034
7167	21544
84727	115
10233	188
2026	4347
1822	2064
113246	1283
5777	157
11331	4521
10436	416
10162	488
716	877
715	2069
51279	737
83758	18
9746	969
5830	499
341392	0
283316	5
9332	0
339	0
9573	0
359787	0
170482	0
360030	0
79923	0
144195	0
6515	98
55810	407
719	13
25977	439
50856	4
440077	0
55138	15
93978	0
338339	0
26253	0
57379	0
8076	0
57494	74
144568	0
4074	2246
10219	5
2	2
5858	0
3820	0
29121	61
160365	0
969	0
51348	0
9976	0
100431172	0
387836	0
160364	0
51266	0
387837	0
283420	0
51267	0
64581	0
4973	0
120939	0
23710	562
3824	0
22914	0
100528032	0
8302	0
3823	0
3822	0
3821	0
55110	195
55359	0
8531	1519
50837	0
50836	0
50835	0
50839	0
11272	23
5554	6
50838	0
5555	1
106707243	10
50840	8
259296	1
259295	14
259294	3
259290	2
259292	2
259289	0
259291	0
259293	0
100129361	429
353164	0
5544	0
5545	0
5542	0
653247	0
2120	81
79370	1
4040	784
54682	362
118426	69
80824	750
1389	1270
2842	21
1027	1107
81575	157
51202	1543
9052	2101
55507	1
50865	730
57613	208
83445	7
2012	1931
2904	0
55729	823
79887	3
2984	2
121504	4
55766	160
51729	1256
144608	16
440087	1
420	0
4256	0
121506	0
397	0
5149	0
85004	0
5800	1
2059	1324
11171	2112
51071	480
729025	1
4257	4138
55885	9
79785	0
5288	1
89869	0
93661	0
54477	564
121536	510
5139	21
53919	0
28234	2
338821	0
10599	0
6579	24
3375	0
79912	589
5965	504
51026	381
80763	11
2998	4
3945	9134
3764	0
10060	18
55907	400
6489	0
9847	677
55500	1197
6660	27
586	1813
196415	0
4033	3
55259	15
144363	197
3845	620
160492	0
11228	2913
79365	934
8082	179
3709	469
55726	561
26127	409
51768	1910
9412	607
728858	1
23012	705
56938	413
341346	3
8496	284
387849	2
60488	1079
100287284	0
57542	475
5744	99
55297	436
55711	145
51290	1128
341350	3
83857	1568
10526	1088
65981	574
441631	1
1663	562
58516	724
160518	396
254013	12
196394	153
440093	4
55196	243
636	165
121512	180
10059	1277
51067	437
5318	526
341359	0
84920	74
144245	157
144402	214
55605	488
225	2
283461	1
114134	175
120892	142
283463	7
1272	256
29951	1
283464	593
10138	247
85437	1205
51535	1098
144165	186
80070	0
83448	137
51135	204
5756	2084
84216	182
4753	31
440097	0
196527	3002
196528	644
9169	1731
81539	2291
54407	22
55089	1
347902	328
91523	52
79657	565
8909	1
10411	35
55652	818
51564	1780
7421	85
79022	2384
1280	0
29843	347
5213	1734
140461	334
387856	2
121275	0
341567	0
121274	67
23519	0
121273	0
341568	0
3906	0
54934	345
904	544
112	1014
784	688
9416	1581
27289	6
85478	17
51303	194
377	2958
7480	11
7471	0
23109	11
5571	1503
8085	1152
121268	27
50846	2
55716	233
10376	27771
7846	7055
84790	9182
5630	6
10024	506
338761	44
79962	382
65244	845
23416	17
10445	769
84070	18
25766	142
91010	353
7009	15364
57701	644
144233	142
23017	1
359	0
362	4
363	0
29127	1588
41	698
6602	1283
2819	19
84987	493
91012	867
51474	652
121006	0
113251	935
57609	1054
466	408
283471	1
25840	98
613227	0
4891	902
25875	759
81566	431
7024	402
5463	46
9802	3412
57228	72
51411	0
1990	0
11226	19
9498	297
6334	349
401720	1
341405	0
94	1
91	320
160622	3
3164	161
60673	445
144501	13143
283403	52
3855	671
3892	110
3887	11
3889	0
3891	0
3890	0
3888	0
9119	0
3854	0
286887	0
3853	0
3852	0
112802	0
121391	0
140807	0
319101	0
3849	0
3848	0
374454	0
51350	0
3850	0
3851	0
338785	0
196374	0
3856	14178
3875	7215
1975	11252
23371	203
84926	641
3489	857
8435	4
51380	118
283337	560
3695	6
5916	507
84975	592
9700	575
5204	3244
60314	779
8086	868
121340	0
6667	1384
269	1
54458	1196
5094	6960
7786	395
6895	332
8620	12
11016	466
517	5736
57658	1337
3229	0
3228	0
3227	0
3226	0
3225	0
3224	0
3223	0
3221	0
3222	0
23583	361
23468	1884
3178	13638
4778	5
22818	2912
53831	1
25946	322
3678	5734
121355	0
3071	1
5153	0
5502	0
90070	0
117159	0
118430	0
9840	0
58158	0
441639	0
121364	0
254783	0
283365	0
390321	0
254786	0
390323	0
403282	0
1911	42
390326	0
341416	0
390327	0
403284	0
341418	0
121129	0
121130	0
196410	150
3679	1567
2647	558
5959	133
967	13591
10220	482
84324	974
29095	541
85406	662
4327	137
84305	616
1606	723
6490	71
1017	935
5869	2820
6821	266
64375	116
6231	8019
2065	12
5036	5084
6171	8283
84872	153
23344	2966
140465	1341
4637	14257
6601	2157
10193	630
79035	797
283375	2
283373	1878
93058	276
1431	3497
10330	1816
9924	474
51561	4
6773	855
319	0
8914	816
4284	0
283377	285
27165	116
5939	428
11176	2317
506	12114
10728	4625
4666	10602
5557	190
8630	15
121214	0
8608	1
11318	0
9880	168
6866	3
4640	2
23306	645
4665	334
6778	2427
4035	19392
11247	21
6472	2810
56901	1
246329	15
22864	750
3626	8
83729	3
2735	18
64333	0
4141	1289
1649	371
114785	656
10540	2622
3798	5
79837	538
196403	658
115557	412
65012	40
2583	67
10956	5252
116986	235
6302	390
1019	2777
92979	404
1594	27
4234	186
25895	139
10102	587
10677	44
10106	2184
91419	243
121227	242
9194	196
338811	4
9958	641
23041	709
57460	274
552	0
283417	50
10329	302
57522	304
144577	101
115749	0
11260	2278
29110	662
283349	758
2799	8671
23329	49
11197	0
23592	405
253827	663
8091	404
100129940	1
84298	582
51643	696
11213	2
92797	17
23426	102
55832	2267
8445	770
3458	0
55801	0
50616	0
56890	185
5908	1851
57122	699
55508	231
4193	1363
1368	9
11052	1587
4069	1
8089	587
10818	632
10576	3845
376132	0
144453	71
117177	492
196446	4
4848	1083
27345	78
5787	1186
5801	67
7103	4
8549	11
196441	866
83591	87
55266	485
23011	704
64786	636
121278	0
29953	7
552889	1139
3747	0
84698	86
256710	2
144321	4
11010	244
11103	372
22822	1656
4673	16129
79738	469
114882	1153
23390	469
1466	276
144455	719
89795	33
6857	367
5074	438
4659	1162
283310	0
374462	5
4618	0
4617	0
8825	18
79611	168
8499	23
29080	418
84190	72
160335	205
55117	1149
144448	6
84125	62
8092	1
9182	42
4922	0
25834	0
160419	0
91298	376
80184	430
160418	515
4254	126
1848	402
282809	274
100528030	0
8693	4
490	949
196477	0
1833	8
11081	0
4060	1
1634	0
694	1897
574016	0
574028	0
338809	0
440107	4
8411	1220
11163	1749
7334	1584
28977	723
8835	47
8738	130
10154	81
51134	104
57458	167
55967	763
7181	587
55785	142
55591	1062
10988	1856
84101	61
59277	637
6636	793
120935	0
144193	6
3034	12
4048	2441
2004	1502
5128	410
144535	13
121441	605
7112	2353
5250	7952
121457	1260
317	386
56899	7
196472	0
23074	463
64431	281
120863	31
55681	818
246213	3
9971	0
283431	517
121601	7
160728	0
27340	729
400	1345
121599	0
4604	0
56994	693
50511	6
79158	1602
55332	2690
51019	732
79023	426
55010	256
5367	1
3479	10
5053	0
429	0
374470	0
55576	33
51559	689
7184	22175
728568	172
6996	458
83468	7
29915	250
4801	553
7296	15594
493861	12
50515	507
84102	380
121053	169
160428	16
23325	1122
55198	978
387882	1854
9891	352
10970	4058
255394	91
55703	220
5992	2
55188	281
90488	1486
80298	143
1407	796
121551	360
11137	1042
11108	763
121549	0
9671	0
1240	15
11153	157
9733	914
23479	1437
338773	0
6404	34
23603	6395
54434	2082
1610	0
55530	0
84749	390
121642	255
7374	700
32	209
121643	1
283446	6
83892	1066
89910	795
326625	680
4598	589
84915	8
59341	0
51228	854
84260	379
9815	1113
88455	1836
400073	83
28981	500
488	3964
51434	951
10094	3515
51184	321
29902	491
51699	1141
144715	7
160760	320
79600	1405
84329	3
5501	3193
160762	0
4633	0
23316	0
144717	161
10019	360
6311	909
8315	448
80724	742
217	1168
8550	610
89894	45
10961	2640
80018	645
10906	428
283450	826
6128	16862
5781	3352
22895	1
4938	34
4940	626
4939	4
1840	0
8437	0
387885	6
79039	1530
84934	722
115811	96
53373	2629
80024	252
196463	1203
10993	0
113675	174
64211	0
9904	569
6910	0
6926	11
23389	645
643246	31
79794	1239
84900	82
